Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Tasks total time (s),Average total time (s),Tasks wasted execution delay (s),Average wasted execution delay (s),Tasks wasted waiting time (s),Average wasted waiting time (s),Tasks wasted total time (s),Average wasted total time (s),Average real total time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Tasks success rate,Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,TEST,170,68515.4268,1.6045,56516.0646,1.3235,125031.4914,2.9279,11705.2464,1.2371,85406.9874,9.0263,97112.2338,10.2634,4.2585,50650,41035,0,9462,0,153,0,9240,6654,18549,12679,22861,21702,81.0167818361303,1240636.031999889,581797.7560000014,1240636.031999889,218441.79999983916,0.0,0.0,13.620208204133512,63.0847,61.6297,64.6409,63.0379,560.4241,3.2024,2.7593,2.7593,5.8453,1.4613,551.8195,3.246,0,0,0,-1.0,[],[]
ALL,TEST,180,73204.4792,1.6299,61743.9808,1.3747,134948.46,3.0047,13556.8712,1.3054,98140.8381,9.4502,111697.7092,10.7557,4.4603,53600,43021,0,10385,0,194,0,9593,6797,19589,13058,24418,23166,80.26305970149254,1335186.5559998874,627791.0640000029,1335186.5559998874,233065.19999980147,0.0,0.0,13.723764995296023,66.3559,63.7917,66.1541,66.3871,594.664,3.2144,2.8525,2.8525,5.9478,1.487,585.8637,3.2548,0,0,0,-1.0,[],[]
ALL,TEST,190,79836.1927,1.697,62968.086,1.3384,142804.2787,3.0354,13889.248,1.2419,112197.6902,10.032,126086.9382,11.2739,4.6177,56550,45133,0,11184,0,233,0,9785,6796,19571,12620,27194,25717,79.8107869142352,1413707.547999876,668203.9680000009,1413707.547999876,247182.89999976987,0.0,0.0,14.168298230385012,70.1929,65.3068,68.3618,70.3001,626.7824,3.2143,2.8743,2.8743,6.0724,1.5181,617.8357,3.2518,0,0,0,-1.0,[],[]
ALL,TEST,200,84600.5975,1.7638,67570.5744,1.4088,152171.1719,3.1726,17271.1711,1.3027,145793.8385,10.9967,163065.0096,12.2994,5.1491,59500,45982,0,13258,0,260,0,10231,6459,20517,12460,28752,27063,77.28067226890757,1519469.5799999074,731640.6120000026,1519469.5799999074,261922.64999974222,0.0,0.0,14.016435079320438,73.8368,67.5753,69.7025,74.0268,662.8225,3.2333,3.0198,3.0198,6.274,1.5685,653.5287,3.2676,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,10,2696.2704,0.894,209.04,0.0693,2905.3104,0.9633,688.8699,12.0854,758.0206,13.2986,1446.8905,25.384,1.4163,3050,2991,0,57,0,2,0,1022,1014,837,829,1191,1148,98.06557377049181,7417.835999999955,4023.991999999982,7417.835999999955,7503.050000000382,0.0,0.0,21.373000620424378,19.973,7.4323,1.1619,34.6038,20.9465,1.3964,0.33,0.33,0.0839,0.021,20.5325,2.0533,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,20,8585.7964,1.4435,775.7531,0.1304,9361.5495,1.5739,1102.882,14.1395,1172.4409,15.0313,2275.3229,29.1708,1.9311,6000,5918,0,78,0,4,0,2118,2107,1762,1752,2120,2059,98.63333333333334,40969.15200000064,22122.151999999976,40969.15200000064,20149.749999997624,0.0,0.0,13.787640825581024,37.6241,17.7181,3.0653,50.8026,56.087,2.2435,0.8035,0.8035,0.2463,0.0616,55.0373,2.7519,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,30,13287.7564,1.5337,1607.5985,0.1855,14895.3548,1.7192,3554.1149,9.5285,4398.4926,11.7922,7952.6075,21.3207,2.5283,8950,8568,0,373,0,9,0,2470,2393,2417,2359,4063,3816,95.73184357541899,84059.71600000127,44182.97600000012,84059.71600000127,33985.79999999699,0.0,0.0,17.348909355507978,49.4647,27.6051,5.7836,60.386,95.7938,2.737,1.2685,1.2685,0.4832,0.1208,94.0422,3.1347,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,40,17618.0319,1.5289,2736.8846,0.2375,20354.9165,1.7665,5248.8234,8.5208,7005.8184,11.3731,12254.6418,19.8939,2.6863,11900,11266,0,616,0,18,0,3118,2965,3808,3685,4974,4616,94.67226890756302,132439.48000000205,64616.216000000015,132439.48000000205,45890.60000000228,0.0,0.0,15.943968986106123,47.6048,30.3781,12.1893,54.2251,130.7864,2.9064,1.3781,1.3781,1.0521,0.263,128.3562,3.2089,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,50,22176.5072,1.5153,3226.7369,0.2205,25403.2441,1.7358,3730.3488,6.2276,3627.1849,6.0554,7357.5336,12.283,2.1505,14950,14335,0,599,0,16,0,3186,3015,4482,4313,7282,7007,95.88628762541806,164210.5039999997,79200.83999999995,164210.5039999997,56266.20000000719,0.0,0.0,18.07157412560363,49.0185,33.6558,15.5408,53.9942,157.4872,2.8634,1.5374,1.5374,1.3523,0.3381,154.5975,3.0919,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,60,28225.6508,1.6204,4114.6155,0.2362,32340.2663,1.8566,6174.5602,9.0936,4528.4461,6.6693,10703.0063,15.7629,2.3783,17900,17188,0,679,0,33,0,3229,3048,5924,5780,8747,8360,96.02234636871508,217732.9759999902,102917.4720000003,217732.9759999902,68766.45000001439,0.0,0.0,18.345211925970258,55.4984,36.5068,20.7426,59.8877,193.5245,2.9773,1.7013,1.7013,1.8527,0.4632,189.9704,3.1662,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,70,34390.572,1.7126,4892.5719,0.2436,39283.1439,1.9562,11875.8546,10.381,11382.6442,9.9499,23258.4988,20.3309,2.9466,20850,19685,0,1144,0,21,0,3509,3225,6659,6458,10682,10002,94.41247002398082,251574.21999998583,116955.81599999988,251574.21999998583,77144.50000002324,0.0,0.0,18.721510541189126,61.4201,33.3558,23.0369,65.7438,221.8562,2.9581,1.6102,1.6102,2.1579,0.5395,218.0881,3.1155,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,80,40503.2407,1.7698,7725.3654,0.3376,48228.606,2.1073,8884.8017,6.6803,12098.8488,9.0969,20983.6505,15.7772,2.8581,23800,22431,0,1330,0,39,0,3919,3505,6984,6730,12897,12196,94.24789915966386,305505.9039999792,139416.31600000008,305505.9039999792,96126.90000002997,0.0,0.0,18.656953993395902,61.6632,38.498,31.591,64.6518,267.0026,3.1412,1.7714,1.7714,2.8974,0.7243,262.3339,3.2792,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,90,45291.8449,1.7611,11382.0346,0.4426,56673.8795,2.2037,11409.4845,7.056,11195.8973,6.9239,22605.3817,13.9798,2.9003,26850,25177,0,1617,0,56,0,4462,3935,7315,6960,15073,14282,93.76908752327746,371560.09199996846,174308.8560000001,371560.09199996846,101249.90000003602,0.0,0.0,18.945636217680587,64.8867,43.0749,32.8356,67.6648,285.0468,3.0005,1.946,1.946,2.9549,0.7387,280.1459,3.1127,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,100,49944.839,1.7604,12936.9791,0.456,62881.8182,2.2163,13425.3769,6.5362,14943.004,7.2751,28368.381,13.8113,2.9991,29800,27717,0,2054,0,29,0,4744,4163,8402,7857,16654,15697,93.01006711409396,447549.1239999528,211639.18800000023,447549.1239999528,112455.35000004401,0.0,0.0,18.726639381264643,65.6045,45.488,34.4768,68.015,318.8325,3.0365,2.0858,2.0858,3.1179,0.7795,313.6288,3.1363,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,110,57247.2851,1.8466,17025.7479,0.5492,74273.033,2.3957,14235.2236,6.0938,25251.3708,10.8097,39486.5944,16.9035,3.4123,32750,30341,0,2336,0,73,0,4755,3972,8207,7593,19788,18776,92.64427480916031,516249.23199994134,247465.35199999958,516249.23199994134,127750.00000005383,0.0,0.0,20.244500284369973,67.3515,49.1912,39.1074,69.3385,358.5238,3.1176,2.3104,2.3104,3.657,0.9142,352.5564,3.2051,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,120,59873.5507,1.785,18864.6227,0.5624,78738.1734,2.3474,21203.8668,7.7077,53110.5285,19.3059,74314.3953,27.0136,4.217,35700,32875,0,2751,0,74,0,5111,4135,7979,7364,22610,21376,92.08683473389355,600376.7519999184,296691.4160000001,600376.7519999184,134232.3500000474,0.0,0.0,20.13653392733814,68.7358,53.465,40.6774,70.5067,389.0249,3.1122,2.4722,2.4722,3.7641,0.941,382.7886,3.1899,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,130,60354.7195,1.68,21351.7014,0.5943,81706.421,2.2743,26264.1446,7.4046,79486.1403,22.4094,105750.2849,29.814,4.749,38750,35129,0,3547,0,74,0,5283,4090,9050,8189,24417,22850,90.65548387096774,604225.343999926,293503.7559999996,604225.343999926,144499.8000000321,0.0,0.0,20.300682251617857,69.2945,52.5844,43.4909,70.832,411.7774,3.0502,2.4914,2.4914,4.1138,1.0285,405.1722,3.1167,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,140,68826.5366,1.7837,25915.4197,0.6716,94741.9563,2.4553,27584.0391,7.0783,69595.4938,17.8587,97179.5328,24.937,4.5175,41700,37720,0,3897,0,83,0,5713,4533,9428,8369,26559,24818,90.45563549160671,710403.947999909,348307.1280000001,710403.947999909,152938.70000001322,0.0,0.0,19.744886927119765,70.4562,53.9891,45.2641,71.8519,441.6869,3.0461,2.5555,2.5555,4.287,1.0717,434.8445,3.106,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,150,79352.3236,1.9558,34220.9439,0.8435,113573.2675,2.7993,26260.483,5.4358,94572.0744,19.5761,120832.5574,25.0119,5.1628,44650,39755,0,4831,0,64,0,6439,4240,9044,7949,29167,27566,89.03695408734602,842278.7759998867,455010.65199999866,842278.7759998867,163481.94999998677,0.0,0.0,19.548133406274964,75.4144,64.3701,44.4618,76.9128,477.2677,3.0791,3.0189,3.0189,4.1606,1.0401,470.0882,3.1339,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,160,86884.53,2.0275,33591.7652,0.7839,120476.2952,2.8113,34309.2454,6.2177,126312.5116,22.891,160621.7571,29.1087,5.8112,47600,41989,0,5518,0,93,0,6624,4278,9851,8560,31125,29151,88.21218487394958,873196.2839998908,461941.8400000012,873196.2839998908,170935.74999997095,0.0,0.0,19.583819745816122,77.9793,63.0115,45.9065,79.4716,499.0427,3.0245,2.8969,2.8969,4.2107,1.0527,491.9352,3.0746,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,170,78330.0161,1.7305,39442.3053,0.8714,117772.3213,2.6018,37763.9864,5.8594,129940.8459,20.1615,167704.8323,26.0209,5.5207,50650,44151,0,6445,0,54,0,6520,4159,10521,8747,33609,31245,87.16880552813426,923316.2319998675,470682.2759999987,923316.2319998675,190783.44999995685,0.0,0.0,20.001342067377095,71.8196,62.3247,50.525,72.7477,541.6894,3.0954,6.1257,6.1257,7.7529,1.9382,527.8108,3.1048,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,180,87291.4177,1.8226,40441.6888,0.8444,127733.1065,2.667,42506.5481,6.3556,203439.0438,30.4185,245945.5919,36.7742,6.8462,53600,46824,0,6688,0,88,0,6871,4099,9637,8122,37092,34603,87.35820895522389,992034.2919998525,545885.0919999996,992034.2919998525,191912.69999994422,0.0,0.0,20.858119430758844,73.7377,66.3789,49.3888,74.7076,564.4482,3.0511,3.302,3.302,4.9355,1.2339,556.2108,3.0901,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,190,88516.5188,1.79,39464.8821,0.7981,127981.4009,2.5881,69008.5169,8.3323,264653.5812,31.9553,333662.0981,40.2876,7.9963,56550,48195,0,8282,0,73,0,7518,4651,11463,9717,37569,33827,85.22546419098143,1085433.5919998474,571926.916000002,1085433.5919998474,183212.94999994113,0.0,0.0,19.210132501024017,66.4439,54.0211,40.5903,67.46,568.7249,2.9165,3.1086,3.1086,4.66,1.165,560.9563,2.9524,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_DISABLED,200,87637.1745,1.7204,44207.4434,0.8678,131844.6179,2.5882,76648.1741,7.9027,467412.0858,48.1918,544060.2599,56.0945,11.1464,59500,49710,0,9699,0,91,0,8162,4418,10350,8402,40988,36890,83.54621848739495,1081976.2119998236,587573.412000002,1081976.2119998236,196500.4499999289,0.0,0.0,20.80414807729064,57.4408,47.4909,34.9137,58.2747,607.4395,2.9631,3.3484,3.3484,4.9916,1.2479,599.0995,2.9955,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,10,3891.4676,1.2894,159.02,0.0527,4050.4876,1.3421,664.2698,15.4481,836.5205,19.454,1500.7903,34.9021,1.8136,3050,3005,0,43,0,2,0,788,781,1280,1277,982,947,98.52459016393442,6605.399999999992,2801.3519999999858,6605.399999999992,6379.400000000393,0.0,0.0,16.90070714108339,25.9712,4.7858,1.9133,45.5406,19.2718,1.2848,0.206,0.206,0.1467,0.0367,18.9192,1.8919,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,20,7618.1096,1.2892,338.4636,0.0573,7956.5732,1.3465,936.8167,7.6788,1317.6627,10.8005,2254.4794,18.4793,1.6931,6000,5863,0,122,0,15,0,1298,1287,2027,1995,2675,2581,97.71666666666667,34619.200000000405,16268.112000000008,34619.200000000405,21068.79999999822,0.0,0.0,16.938841119795303,35.3987,16.7093,4.1687,47.3662,57.8639,2.3146,0.7756,0.7756,0.3375,0.0844,56.7507,2.8375,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,30,13413.554,1.526,1084.7541,0.1234,14498.3081,1.6494,1423.5112,6.0834,1192.7319,5.0971,2616.2432,11.1805,1.8966,8950,8705,0,234,0,11,0,1820,1775,3311,3228,3819,3702,97.26256983240224,73717.69200000184,34946.06400000004,73717.69200000184,35360.14999999777,0.0,0.0,15.472393725653626,41.7491,22.9933,8.949,50.0801,97.4693,2.7848,1.066,1.066,0.76,0.19,95.6433,3.1881,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,40,20246.965,1.7442,1300.8422,0.1121,21547.8072,1.8563,4617.9378,9.9739,3702.8365,7.9975,8320.7743,17.9714,2.4744,11900,11417,0,463,0,20,0,2410,2297,4058,3997,5432,5123,95.94117647058823,105438.19200000183,49772.75600000015,105438.19200000183,46277.85000000328,0.0,0.0,16.993388729218005,64.144,25.8428,10.4262,74.6929,127.3092,2.8291,1.1734,1.1734,0.8911,0.2228,125.2447,3.1311,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,50,25294.3864,1.7325,2475.9482,0.1696,27770.3346,1.9021,5389.2336,8.4207,4393.421,6.8647,9782.6546,15.2854,2.4641,14950,14298,0,640,0,12,0,2781,2641,3676,3565,8493,8092,95.63879598662207,158862.03199999992,77132.42400000013,158862.03199999992,52919.60000000837,0.0,0.0,19.38918344542167,60.5877,30.5844,13.2145,67.9042,152.9376,2.7807,1.3957,1.3957,1.1595,0.2899,150.3825,3.0076,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,60,29682.3964,1.7077,2896.1634,0.1666,32578.5598,1.8744,6138.7938,8.2069,5148.1135,6.8825,11286.9073,15.0894,2.4196,17900,17127,0,748,0,25,0,2964,2783,4506,4310,10430,10034,95.68156424581005,197757.28799999793,92939.47200000008,197757.28799999793,68254.85000001655,0.0,0.0,21.59079555138914,62.0959,31.4003,20.0152,67.6241,192.1796,2.9566,1.4757,1.4757,1.8479,0.462,188.8561,3.1476,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,70,38931.6807,1.924,5731.0761,0.2832,44662.7568,2.2072,7190.2574,8.1063,6319.4682,7.1245,13509.7256,15.2308,2.7541,20850,19909,0,887,0,54,0,3307,3091,5705,5541,11838,11277,95.48681055155875,241748.72799998985,109841.86800000016,241748.72799998985,79491.70000002456,0.0,0.0,20.34600486413422,62.4349,30.7215,22.7109,66.9732,222.9025,2.972,1.5097,1.5097,2.199,0.5497,219.1938,3.1313,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,80,44607.3718,1.9403,7084.8221,0.3082,51692.1939,2.2485,9957.1703,8.6359,8897.4623,7.7168,18854.6326,16.3527,2.922,23800,22596,0,1153,0,51,0,3333,3056,6565,6355,13902,13185,94.94117647058823,282342.61999997316,127497.2600000004,282342.61999997316,94184.35000003055,0.0,0.0,20.624061050739915,67.5155,35.0039,28.7882,71.4201,262.6754,3.0903,1.6456,1.6456,2.6833,0.6708,258.3465,3.2293,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,90,47158.8045,1.821,6723.7149,0.2596,53882.5194,2.0806,10287.2176,7.433,9516.2643,6.8759,19803.4819,14.3089,2.701,26850,25415,0,1384,0,51,0,3686,3318,6128,5818,17036,16279,94.65549348230913,335319.4879999751,155878.51999999996,335319.4879999751,100377.60000004062,0.0,0.0,20.450025661943034,69.8272,36.2509,29.7762,73.4158,283.1313,2.9803,1.7179,1.7179,2.8204,0.7051,278.593,3.0955,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,100,56832.377,1.994,12886.8508,0.4521,69719.2278,2.4461,13408.2557,7.791,16597.1429,9.6439,30005.3986,17.4349,3.2996,29800,28004,0,1721,0,75,0,4315,3843,8166,7774,17319,16387,93.97315436241611,422428.1439999659,196596.62400000045,422428.1439999659,109019.00000004817,0.0,0.0,18.229852050779538,69.6094,41.2883,31.1059,72.6483,310.6915,2.959,1.9282,1.9282,2.8656,0.7164,305.8977,3.059,0,0,0,-1.0,[],[]
